run_id,condition_id,run_label,method,model_tag,k,seed,example_id,nlq,va,em,ex,ts,source_json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,0,List all product lines.,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,88,Which customers in Spain have credit limits above 50000?,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,89,Which customers in Spain have credit limits above 100000?,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,90,List orders and totals for customers in Spain.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,91,List customers in Spain.,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,92,How many orders from customers in Australia have status 'Shipped'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,93,How many orders from customers in Australia have status 'Cancelled'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,94,How many orders from customers in Australia have status 'On Hold'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,95,How many orders from customers in Australia have status 'Disputed'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,96,How many orders from customers in Australia have status 'In Process'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,97,How many orders from customers in Australia have status 'Resolved'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,98,Which customers in Australia have credit limits above 50000?,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,99,Which customers in Australia have credit limits above 100000?,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,100,List orders and totals for customers in Australia.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,101,List customers in Australia.,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,102,How many orders from customers in Canada have status 'Shipped'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,103,How many orders from customers in Canada have status 'Cancelled'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,104,How many orders from customers in Canada have status 'On Hold'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,105,How many orders from customers in Canada have status 'Disputed'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,106,How many orders from customers in Canada have status 'In Process'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,107,How many orders from customers in Canada have status 'Resolved'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,108,Which customers in Canada have credit limits above 50000?,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,109,Which customers in Canada have credit limits above 100000?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,110,List orders and totals for customers in Canada.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,111,List customers in Canada.,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,112,How many orders from customers in Japan have status 'Shipped'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,113,How many orders from customers in Japan have status 'Cancelled'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,114,How many orders from customers in Japan have status 'On Hold'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,115,How many orders from customers in Japan have status 'Disputed'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,116,How many orders from customers in Japan have status 'In Process'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,117,How many orders from customers in Japan have status 'Resolved'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,118,Which customers in Japan have credit limits above 50000?,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,119,Which customers in Japan have credit limits above 100000?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,120,List orders and totals for customers in Japan.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,121,List customers in Japan.,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,122,How many orders from customers in Italy have status 'Shipped'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,123,How many orders from customers in Italy have status 'Cancelled'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,124,How many orders from customers in Italy have status 'On Hold'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,125,How many orders from customers in Italy have status 'Disputed'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,126,How many orders from customers in Italy have status 'In Process'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,127,How many orders from customers in Italy have status 'Resolved'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,128,Which customers in Italy have credit limits above 50000?,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,129,Which customers in Italy have credit limits above 100000?,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,130,List orders and totals for customers in Italy.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,131,List customers in Italy.,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,132,How many orders from customers in Norway have status 'Shipped'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,133,How many orders from customers in Norway have status 'Cancelled'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,134,How many orders from customers in Norway have status 'On Hold'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,135,How many orders from customers in Norway have status 'Disputed'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,136,How many orders from customers in Norway have status 'In Process'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,137,How many orders from customers in Norway have status 'Resolved'?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,138,Which customers in Norway have credit limits above 50000?,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,139,Which customers in Norway have credit limits above 100000?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,140,List orders and totals for customers in Norway.,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,141,List customers in Norway.,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,142,What is the average order total for orders with status Shipped?,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,143,What is the average order total for orders with status Cancelled?,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,144,What is the average order total for orders with status On Hold?,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,145,What is the average order total for orders with status Disputed?,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,146,What is the average order total for orders with status In Process?,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,147,What is the average order total for orders with status Resolved?,0.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,148,List payments made after 2003 that are over 5000.,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,149,What is the average payment amount in 2003?,1.0,0.0,1.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
llama_base_k0_s7,llama_base_k0,Llama Base | k=0 | seed=7,base,llama,0,7,150,Find orders placed between 2003 and 2003.,1.0,0.0,0.0,,/Users/mackenzieobrian/MacDoc/Dissertation/results/baseline/runs/meta_llama_3_8b_instruct_baseline_llama_core_full_ts_imported_20260224/results_k0_seed7.json
